Jahr,Klassenstufe,Klasse,Aufgabe,Punkte
2025,Schuljahre 9 und 10,GWQ,Ein Tag im Nebel,-2
2025,Schuljahre 9 und 10,JXE,Ein Tag im Nebel,6
2025,Schuljahre 9 und 10,GWQ,Ein Tag im Nebel,-2
2025,Schuljahre 9 und 10,KKS,Ein Tag im Nebel,6
2025,Schuljahre 9 und 10,KKS,Ein Tag im Nebel,6
2025,Schuljahre 9 und 10,GWQ,Ein Tag im Nebel,-2
2025,Schuljahre 9 und 10,KKS,Ein Tag im Nebel,-2
2025,Schuljahre 9 und 10,LQA,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,9
2025,Schuljahre 9 und 10,OZW,Kurierdienst,9
2025,Schuljahre 9 und 10,LQA,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,0
2025,Schuljahre 9 und 10,LQA,Kurierdienst,9
2025,Schuljahre 9 und 10,LQA,Kurierdienst,9
2025,Schuljahre 9 und 10,OZW,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,0
2025,Schuljahre 9 und 10,KKS,Kurierdienst,9
2025,Schuljahre 9 und 10,LQA,Kurierdienst,9
2025,Schuljahre 9 und 10,KKS,Kurierdienst,9
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,0
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,9
2025,Schuljahre 9 und 10,KKS,Kurierdienst,9
2025,Schuljahre 9 und 10,KKS,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,9
2025,Schuljahre 9 und 10,LQA,Kurierdienst,0
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,LQA,Kurierdienst,0
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,LQA,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,9
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,LQA,Kurierdienst,9
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,LQA,Kurierdienst,9
2025,Schuljahre 9 und 10,LQA,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,0
2025,Schuljahre 9 und 10,OZW,Kurierdienst,9
2025,Schuljahre 9 und 10,KKS,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,0
2025,Schuljahre 9 und 10,KKS,Kurierdienst,9
2025,Schuljahre 9 und 10,LQA,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,9
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,JXE,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,0
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,0
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,0
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,9
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,9
2025,Schuljahre 9 und 10,KKS,Kurierdienst,-3
2025,Schuljahre 9 und 10,LQA,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,LQA,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,0
2025,Schuljahre 9 und 10,KKS,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,9
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,9
2025,Schuljahre 9 und 10,LQA,Kurierdienst,0
2025,Schuljahre 9 und 10,OZW,Kurierdienst,0
2025,Schuljahre 9 und 10,JXE,Kurierdienst,0
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,LQA,Kurierdienst,9
2025,Schuljahre 9 und 10,KKS,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,0
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,JXE,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,0
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,0
2025,Schuljahre 9 und 10,JXE,Kurierdienst,9
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,9
2025,Schuljahre 9 und 10,KKS,Kurierdienst,0
2025,Schuljahre 9 und 10,OZW,Kurierdienst,0
2025,Schuljahre 9 und 10,LQA,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,-3
2025,Schuljahre 9 und 10,LQA,Kurierdienst,0
2025,Schuljahre 9 und 10,LQA,Kurierdienst,0
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,0
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,9
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,-3
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,JXE,Kurierdienst,-3
2025,Schuljahre 9 und 10,OZW,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,0
2025,Schuljahre 9 und 10,LQA,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,JXE,Kurierdienst,0
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,0
2025,Schuljahre 9 und 10,KKS,Kurierdienst,-3
2025,Schuljahre 9 und 10,GWQ,Kurierdienst,-3
2025,Schuljahre 9 und 10,KKS,Kurierdienst,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,0
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,OZW,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,JXE,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,9
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,GWQ,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,KKS,Der Drachen ist weg!,-3
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,9
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,9
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,9
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,9
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,9
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,9
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,9
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,9
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,9
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,0
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,9
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,0
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,9
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,0
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,9
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,9
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,9
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,9
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,0
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,9
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,9
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,0
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,9
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,9
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,0
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,9
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,9
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,9
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,9
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,0
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,9
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,0
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,9
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,9
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,9
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,9
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,0
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,0
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,0
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,0
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,9
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,0
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,9
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,0
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,0
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,0
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,0
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,9
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,OZW,Helligkeitskarte,0
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,LQA,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,JXE,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,GWQ,Helligkeitskarte,-3
2025,Schuljahre 9 und 10,KKS,Helligkeitskarte,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,0
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,0
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,0
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,LQA,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,KKS,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,OZW,Brennende Kerzen,0
2025,Schuljahre 9 und 10,GWQ,Brennende Kerzen,-3
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,9
2025,Schuljahre 9 und 10,JXE,Brennende Kerzen,-3
